/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-02-13__Какие_варианты_масштабирования_для_таргетолога_существуют.txt	Vs1wE1QXfSU		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Какие варианты масштабирования для таргетолога существуют?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-09-05__Что_делать,_если_страшно_повышать_ценник_на_свои_услуги.txt	FasP03q_6uU		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Что делать, если страшно повышать ценник на свои услуги?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2026-04-02__Софты_в_маркетинге_как_остаться_незаменимым_для_нейросетей.txt	UANYpJBxGjg	2271	Фриланс-и-продуктивность	Фриланс-и-продуктивность	Софты в маркетинге: как остаться незаменимым для нейросетей
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-08-31__Тайм-менеджмент_как_научиться_управлять_своим_рабочим_временем.txt	TWyk3aRehMA		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Тайм-менеджмент: как научиться управлять своим рабочим временем?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-08-29__Как_маркетологу_пробить_свой_потолок_дохода.txt	FqYD-RJ1Ix0		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Как маркетологу пробить свой потолок дохода?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-02-20__Сколько_проектов_может_вести_таргетолог.txt	pVNM5Nue8oM		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Сколько проектов может вести таргетолог?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-09-13__Как_победить_синдром_самозванца_и_начать_прокачивать_личный_бренд.txt	WNH6dfx4Pwg		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Как победить синдром самозванца и начать прокачивать личный бренд?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2025-12-16__Выгорание_в_digital_работать_в_2_раза_меньше,_а_делать_в_3_раза_больше.txt	O3ZVomhmE48	2110	Фриланс-и-продуктивность	Фриланс-и-продуктивность	Выгорание в digital: работать в 2 раза меньше, а делать в 3 раза больше
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Фриланс-и-продуктивность/2024-07-23__Кому_подходит_и_кому_точно_не_подойдет_работа_на_фрилансе.txt	ct1rqfwj4IM		Фриланс-и-продуктивность	Фриланс-и-продуктивность	Кому подходит и кому точно не подойдет работа на фрилансе?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2026-03-02__Как_снизить_стоимость_лида_и_подписчика_в_Telegram_Ads_5_кейсов.txt	_nZEFIaC-3E	290	Telegram-маркетинг	Telegram-и-мессенджеры	Как снизить стоимость лида и подписчика в Telegram Ads: 5 кейсов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-05-21__Эффективное_продвижение_в_Telegram_кейсы.txt	wpV0IITFb8A		Telegram-маркетинг	Telegram-и-мессенджеры	Эффективное продвижение в Telegram: кейсы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-05-23__Для_каких_ниш_подходит_Telegram,_а_для_каких_-_нет.txt	8WYvpQ1yQqI		Telegram-маркетинг	Telegram-и-мессенджеры	Для каких ниш подходит Telegram, а для каких - нет
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-04-01__Какие_KPI_справедливы_для_Telegram-канала.txt	hHR-zZnZMqY		Telegram-маркетинг	Telegram-и-мессенджеры	Какие KPI справедливы для Telegram-канала?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-07-15__Читкоды_и_тренды_Telegram_Ads_какие_категории_и_форматы_отрабатывают,_частота_и_.txt	kkY4iUDVDIU	2048	Telegram-маркетинг	Telegram-и-мессенджеры	Читкоды и тренды Telegram Ads: какие категории и форматы отрабатывают, частота и таргетинг, перегретые аукционы, работа с бигдатой
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2026-03-02__5_инструментов,_чтобы_сделать_из_Telegram_Ads_полноценный_канал_перформанса_(Web.txt	_nZEFIaC-3E	2411	Telegram-маркетинг	Telegram-и-мессенджеры	5 инструментов, чтобы сделать из Telegram Ads полноценный канал перформанса (Web App, Bigdata, Pixel, спай-сервисы, визуальные креативы)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-04-06__Telegram-боты_средство_развития_продукта_и_увеличения_прибыли.txt	9_b-4fGlc2Y		Telegram-маркетинг	Telegram-и-мессенджеры	Telegram-боты: средство развития продукта и увеличения прибыли
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-07-10__Великий_и_эффективный_Telegram_инструменты_для_повышения_продаж_(каналы,_чат-бот.txt	ZTIqztHb0NQ	4826	Telegram-маркетинг	Telegram-и-мессенджеры	Великий и эффективный Telegram: инструменты для повышения продаж (каналы, чат-боты, Telegram Ads, РСЯ)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-05-21__Особенности_работы_в_Telegram_и_его_отличия_от_других_площадок.txt	R7PT0RfMGw0		Telegram-маркетинг	Telegram-и-мессенджеры	Особенности работы в Telegram и его отличия от других площадок
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-05-18__Специфичные_для_Telegram_KPI_подписчики,_просмотры,_переходы.txt	lW5V8IwQdU8		Telegram-маркетинг	Telegram-и-мессенджеры	Специфичные для Telegram KPI: подписчики, просмотры, переходы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-11-19__4_ошибки_в_Telegram_Ads_на_основе_15+_кейсов_с_бюджетами_€300_000.txt	CuPFIG81V-Q	1481	Telegram-маркетинг	Telegram-и-мессенджеры	4 ошибки в Telegram Ads на основе 15+ кейсов с бюджетами €300 000
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2026-06-10__Качаем_МАХ_через_Яндекс_Директ_зачем_заходить_в_мессенджер_сейчас,_оформление_и_.txt	dQG8ofOpOAc	5981	Telegram-маркетинг	Telegram-и-мессенджеры	Качаем МАХ через Яндекс Директ: зачем заходить в мессенджер сейчас, оформление и лид-магнит канала, генерация контента, перелив аудитории, продвижение через Директ/ВК Рекламу и посевы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-07-03__TG_Ads_для_привоза_авто_из_Кореи_и_Дубая_277_подписчиков_и_продаж_на_10_миллионо.txt	7f_qKhk-GPs	5560	Telegram-маркетинг	Авто-и-дилеры	TG Ads для привоза авто из Кореи и Дубая: 277 подписчиков и продаж на 10 миллионов за 2 месяца
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2026-05-20__Холодный_ИИ-аутрич_в_мессенджерах_конверсия_в_ответ_30-40%_с_холодного_письма.txt	ygPlQ37jtWA	4208	Telegram-маркетинг	Продажи-и-отдел-продаж	Холодный ИИ-аутрич в мессенджерах: конверсия в ответ 30-40% с холодного письма
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-10-03__Telegram_Ads_для_агентств_как_продвигать_свой_бренд_и_искать_клиентов.txt	zm2lYY22jUM		Telegram-маркетинг	Агентский-бизнес-и-масштабирование	Telegram Ads для агентств: как продвигать свой бренд и искать клиентов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-11-19__5_инструментов_Telegram_для_performance-маркетинга_WebApp,_Big_Data,_спай-сервис.txt	CuPFIG81V-Q	155	Telegram-маркетинг	Telegram-и-мессенджеры	5 инструментов Telegram для performance-маркетинга: WebApp, Big Data, спай-сервисы, пиксель, визуальные креативы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2025-07-15__Особенности_инфлюенс-маркетинга_в_Telegram_подбор_каналов,_микроинфлюенсеры,_кре.txt	kkY4iUDVDIU	3696	Telegram-маркетинг	Инфлюенс-маркетинг-и-посевы	Особенности инфлюенс-маркетинга в Telegram: подбор каналов, микроинфлюенсеры, креативы и призывы, аналитика и корректировка кампаний, кейсы посевов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-04-02__Как_заработать_на_сторис_в_Telegram.txt	FZXqhrUVHTY		Telegram-маркетинг	Telegram-и-мессенджеры	Как заработать на сторис в Telegram
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2026-02-10__Telegram_Ads_тесты,_снизившие_стоимость_заявки_онлайн-школы.txt	lhCmtQwHpe0	2728	Telegram-маркетинг	Образование-и-онлайн-школы	Telegram Ads: тесты, снизившие стоимость заявки онлайн-школы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2026-07-14__Чат-боты_в_Макс_зачем_идти_на_площадку_сейчас,_кейсы_(статбот_для_отслеживания_т.txt	9vRws4Vb4T4	6036	Telegram-маркетинг	Telegram-и-мессенджеры	Чат-боты в Макс: зачем идти на площадку сейчас, кейсы (статбот для отслеживания трафика, лид-магнит с подборкой мероприятий, перенос бота из Telegram), верификация и прозрачность, влияние нейросетей на рынок
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Telegram-маркетинг/2024-04-02__Закрытый_клуб_в_Telegram_с_доходом_от_100к_в_месяц.txt	GflPuM3Zddk		Telegram-маркетинг	Telegram-и-мессенджеры	Закрытый клуб в Telegram с доходом от 100к в месяц
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-10-10__Клиенты_через_соцсети_агентства_и_Telegram-канал_фаундера.txt	a7kpxcY6Tto		Продажи-и-клиенты	Агентский-бизнес-и-масштабирование	Клиенты через соцсети агентства и Telegram-канал фаундера
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-02-21__Продажа_услуг_digital-специалиста.txt	01bU4XAXJBM		Продажи-и-клиенты	Продажи-и-отдел-продаж	Продажа услуг digital-специалиста
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-02-19__Витамины_для_увеличения_продаж_на_Авито_продажи_в_нише_B2B_(кейс).txt	5xYaeDIidjU	2051	Продажи-и-клиенты	Авито	Витамины для увеличения продаж на Авито: продажи в нише B2B (кейс)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-02-28__Как_понять_на_первом_созвоне_стоит_ли_работать_с_клиентом.txt	MRrplIeMLiQ		Продажи-и-клиенты	Продажи-и-отдел-продаж	Как понять на первом созвоне стоит ли работать с клиентом?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-10__6_решений_с_RetailCRM_подписки,_программа_лояльности,_каскады_и_автоматизация.txt	ZTIqztHb0NQ	2668	Продажи-и-клиенты	Email-CRM-и-рассылки	6 решений с RetailCRM: подписки, программа лояльности, каскады и автоматизация
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-03-05__Эталонная_схема_процессов_в_B2B-отделе_продаж_квалификация,_продажа,_поддержка_о.txt	KzlRTHbxlUk	374	Продажи-и-клиенты	Продажи-и-отдел-продаж	Эталонная схема процессов в B2B-отделе продаж: квалификация, продажа, поддержка отношений и реанимация клиентской базы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-02-03__Слаженная_система_вместо_эстафеты_объединяем_маркетинг,_CRM_и_продажи.txt	wMYdp4eHrvE	2569	Продажи-и-клиенты	Email-CRM-и-рассылки	Слаженная система вместо эстафеты: объединяем маркетинг, CRM и продажи
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-08-13__Автоматизация_маркетинга_без_IT_путь_от_заявки_до_CRM_за_10_секунд_на_no-code_Al.txt	htvR0uJclpA	6302	Продажи-и-клиенты	Email-CRM-и-рассылки	Автоматизация маркетинга без IT: путь от заявки до CRM за 10 секунд на no-code Albato
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-04-16__Digital_против_связей_как_производителю_медицинской_мебели_получать_20%_сделок_и.txt	VJ2sQNIWn4A	6471	Продажи-и-клиенты	Производство-и-стройматериалы	Digital против связей: как производителю медицинской мебели получать 20% сделок из Яндекс.Директа в нише тендеров
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-03-02__Когда_рекламы_недостаточно_как_работать_с_вниманием_аудитории_после_клика_(прогр.txt	_nZEFIaC-3E	3652	Продажи-и-клиенты	Конверсия-и-путь-клиента	Когда рекламы недостаточно: как работать с вниманием аудитории после клика (прогрев, сбор базы, долгосрочная стратегия)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-17__Как_сделать_сарафан_управляемым.txt	pwymamlDXTg		Продажи-и-клиенты	Продажи-и-отдел-продаж	Как сделать «сарафан» управляемым?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-28__От_тусовки_к_прибыли_как_рекламному_агентству_проводить_ивенты,_которые_приносят_крупных_л.txt	9U9nth66is8		Продажи-и-клиенты	Агентский-бизнес-и-масштабирование	От тусовки к прибыли: как рекламному агентству проводить ивенты, которые приносят крупных лидов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-02-17__Продажа_услуг_по_настройке_таргета_что_нужно_знать.txt	KlXScP6fzUk		Продажи-и-клиенты	Продажи-и-отдел-продаж	Продажа услуг по настройке таргета: что нужно знать
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-03-04__Как_производители_делают_чат-ботов._Разбор_кейсов.txt	ZHl6bM3nr1U	10731	Продажи-и-клиенты	Производство-и-стройматериалы	Как производители делают чат-ботов. Разбор кейсов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-04-23__Почему_холодные_продажи_не_работают_и_как_это_исправить.txt	cI1XuS5Jq_k		Продажи-и-клиенты	Продажи-и-отдел-продаж	Почему холодные продажи не работают и как это исправить?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-04-03__Как_digital-агентству_продавать_через_личные_связи.txt	dr4shc23jSU		Продажи-и-клиенты	Агентский-бизнес-и-масштабирование	Как digital-агентству продавать через личные связи
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-02-27__Основные_ошибки_в_продажах._Как_их_избежать.txt	cB9p3-WVpkk		Продажи-и-клиенты	Продажи-и-отдел-продаж	Основные ошибки в продажах. Как их избежать?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-24__Как_человекоцентричный_подход_помогает_продавать_сложный_продукт_глубокое_выявле.txt	I7H9ANNBXHk	318	Продажи-и-клиенты	Продажи-и-отдел-продаж	Как человекоцентричный подход помогает продавать сложный продукт: глубокое выявление потребностей и гибкость продуктов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-02-03__CRM_как_инфраструктура_маркетинга_и_продаж_данные,_AI_и_сценарии_работы_с_трафик.txt	wMYdp4eHrvE	1358	Продажи-и-клиенты	Email-CRM-и-рассылки	CRM как инфраструктура маркетинга и продаж: данные, AI и сценарии работы с трафиком
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-29__Как_соблазнить_большую_компанию.txt	XxVEsa26eXY		Продажи-и-клиенты	Продажи-и-отдел-продаж	Как соблазнить большую компанию
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-03-26__Как_ИИ-чат-бот_превращает_заявки_в_продажи.txt	SFh8IeQc42k	7268	Продажи-и-клиенты	ИИ-и-автоматизация	Как ИИ-чат-бот превращает заявки в продажи
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-09-02__Стоит_ли_работать_с_клиентами,_с_которыми_некомфортно.txt	HHWGI1KkWFA		Продажи-и-клиенты	Продажи-и-отдел-продаж	Стоит ли работать с клиентами, с которыми некомфортно?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-10-15__Как_снизить_CPL_и_CPO_и_поднять_конверсию_с_помощью_ИИ-продавцов.txt	dNyUJjrE-ww	1684	Продажи-и-клиенты	Юнит-экономика-и-бюджеты	Как снизить CPL и CPO и поднять конверсию с помощью ИИ-продавцов
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-29__Выиграй_тендер_с_1-ого_раза_полная_инструкция_по_подготовке,_подаче_и_защите.txt	izZkBPaBQws		Продажи-и-клиенты	Продажи-и-отдел-продаж	Выиграй тендер с 1-ого раза — полная инструкция по подготовке, подаче и защите
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-08__20_очевидных_и_неочевидных_способов_найти_клиентов_фрилансеру.txt	bj5IEbwr3r8		Продажи-и-клиенты	Продажи-и-отдел-продаж	20 очевидных и неочевидных способов найти клиентов фрилансеру
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-06-25__Переписка,_которая_продаёт_за_3_сообщения_четыре_точки_проверки_коммуникации_с_л.txt	VCfJw0HqFj0	2158	Продажи-и-клиенты	Продажи-и-отдел-продаж	Переписка, которая продаёт за 3 сообщения: четыре точки проверки коммуникации с лидами, отвечаемость как метрика качества трафика, открывающее сообщение, снимающее вину, аудит того, как заказчик сливает заявки
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-10-06__Работа_с_клиентами_по_контексту_и_SEO_от_брифинга_до_запуска_проекта.txt	EM554kBUVEc		Продажи-и-клиенты	Контекст-и-Яндекс-Директ	Работа с клиентами по контексту и SEO: от брифинга до запуска проекта
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-04-14__SEO-продвижение_для_digital-агентств.txt	x3UmBi6j9rE		Продажи-и-клиенты	Агентский-бизнес-и-масштабирование	SEO-продвижение для digital-агентств
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-05-20__Кладбище_лидов_в_мессенджерах_как_ИИ-агент_возвращает_потерянные_сделки_в_отделе.txt	ygPlQ37jtWA	1913	Продажи-и-клиенты	Telegram-и-мессенджеры	Кладбище лидов в мессенджерах: как ИИ-агент возвращает потерянные сделки в отделе продаж
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-07-22__Что_делать_с_покупателем_после_покупки_лояльность,_эмоциональные_рассылки_и_повт.txt	WKhNgjofKew	2125	Продажи-и-клиенты	Конверсия-и-путь-клиента	Что делать с покупателем после покупки: лояльность, эмоциональные рассылки и повторные продажи
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-06-27__Лидогенерация_на_мероприятия.txt	1SFpbBJ5D-Y		Продажи-и-клиенты	Стратегия-и-медиапланирование	Лидогенерация на мероприятия
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-09-09__Автоматизация_повторных_продаж_и_лояльность_эмоции,_данные_и_триггерные_автоворо.txt	5W_2AvSVI7c	308	Продажи-и-клиенты	Конверсия-и-путь-клиента	Автоматизация повторных продаж и лояльность: эмоции, данные и триггерные автоворонки
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-24__CRM-маркетинг_в_сложных_продажах_как_довести_клиента_от_интереса_до_сделки.txt	I7H9ANNBXHk	2488	Продажи-и-клиенты	Email-CRM-и-рассылки	CRM-маркетинг в сложных продажах: как довести клиента от интереса до сделки
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-29__Как_поймать_крупную_рыбу_и_не_уйти_на_дно.txt	Rc5h7g9I_M0		Продажи-и-клиенты	Продажи-и-отдел-продаж	Как поймать крупную рыбу и не уйти на дно
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-03-12__Как_использовать_данные_из_CRM_сегментация,_повторные_продажи_и_управление_отток.txt	lmPExkGwMUc	4282	Продажи-и-клиенты	Email-CRM-и-рассылки	Как использовать данные из CRM: сегментация, повторные продажи и управление оттоком
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-03-04__Как_привлечь_87_партнёров_за_месяц_через_госзакупки_и_холодные_письма_(email_out.txt	ZHl6bM3nr1U	281	Продажи-и-клиенты	Продажи-и-отдел-продаж	Как привлечь 87 партнёров за месяц через госзакупки и холодные письма (email outreach)
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2026-06-25__Дело_не_в_Директе_три_кейса,_где_воронка_ломалась_не_в_рекламе,_а_в_отделе_прода.txt	VCfJw0HqFj0	7124	Продажи-и-клиенты	Продажи-и-отдел-продаж	Дело не в Директе: три кейса, где воронка ломалась не в рекламе, а в отделе продаж — про людей, а не цифры, разбор общей воронки от показа до оплаты и точки, где менеджеры теряют клиента
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-09-25__Как_продавать_сложные_многосоставные_продукты_квалификация_лидов,_воронки_MQL_и_.txt	64OarXGR7lI	10236	Продажи-и-клиенты	Продажи-и-отдел-продаж	Как продавать сложные многосоставные продукты: квалификация лидов, воронки MQL и позиционирование
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2025-07-29__5_бесплатных_PR-инструментов_для_начинающих_агентств.txt	Rnto-JIx6xQ		Продажи-и-клиенты	PR-и-репутация	5 бесплатных PR-инструментов для начинающих агентств
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Продажи-и-клиенты/2024-02-25__Примеры_автоворонок_для_продажи_услуг.txt	44nW4TGhv34		Продажи-и-клиенты	Стратегия-и-медиапланирование	Примеры автоворонок для продажи услуг
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-07-01__Продвижение_товаров_и_услуг_на_Авито_в_условиях_повышенной_конкуренции_алгоритмы.txt	m5OLkZn9DpA	3760	Ниши-и-маркетплейсы	Авито	Продвижение товаров и услуг на Авито в условиях повышенной конкуренции: алгоритмы ранжирования и 10 ключевых параметров, анализ конкурентов, бесплатные инструменты, оптимизация бюджета
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__TG_Ads_для_образовательной_экосистемы_с_разной_ЦА_подписка_по_€0,7-1,5.txt	RTJ-ichIEDQ	4942	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	TG Ads для образовательной экосистемы с разной ЦА: подписка по €0,7-1,5
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-16__Как_удержать_до_1000_рублей_стоимость_заявки_в_ВК_на_услугу_Всё_на_4_в_декабре_д.txt	VJ2sQNIWn4A	5466	Ниши-и-маркетплейсы	Медицина-и-клиники	Как удержать до 1000 рублей стоимость заявки в ВК на услугу «Всё на 4» в декабре для стоматологии
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-03-17__Как_строительной_базе_увеличить_заявки_и_снизить_их_стоимость_в_несезон_и_кризис.txt	2mFMNQrt98U	2030	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Как строительной базе увеличить заявки и снизить их стоимость в несезон и кризис
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-12__9_млн_рекламного_бюджета_для_языковой_школы_узкого_направления_в_Яндекс_Директе_.txt	RTJ-ichIEDQ	3961	Ниши-и-маркетплейсы	Образование-и-онлайн-школы	9 млн рекламного бюджета для языковой школы узкого направления в Яндекс Директе с окупаемостью 422%
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-10-02__Как_увеличили_лиды_на_300%_и_сделали_Авито_прибыльным_для_компании_по_банкротств.txt	DhMzEoAUdeE	276	Ниши-и-маркетплейсы	Финансы-и-финтех	Как увеличили лиды на 300% и сделали Авито прибыльным для компании по банкротству физлиц
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-11-11__Снизили_ДРР_до_3%_для_отеля_в_Яндекс.Директ_расширение_гео_и_оптимизация_на_брон.txt	xZ6t-IfaSP8	3964	Ниши-и-маркетплейсы	Недвижимость-и-девелопмент	Снизили ДРР до 3% для отеля в Яндекс.Директ: расширение гео и оптимизация на бронь
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-04-16__Смена_подрядчика_по_контекстной_рекламе_для_сети_клиник_Сова_как_не_слить_бюджет.txt	VJ2sQNIWn4A	1569	Ниши-и-маркетплейсы	Медицина-и-клиники	Смена подрядчика по контекстной рекламе для сети клиник «Сова»: как не слить бюджет, снизить CPL на 37% и прирасти в лидах на 76%
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-09-11__Яндекс_Директ_150+_лидов_для_производителя_стеклянных_кухонных_фартуков,_улучшен.txt	r9mg1VUBZuI	3825	Ниши-и-маркетплейсы	Производство-и-стройматериалы	Яндекс Директ: 150+ лидов для производителя стеклянных кухонных фартуков, улучшение на 28%
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-02-19__Как_работать_и_продвигаться_внутри_Авито_бизнес-инструменты,_аналитика_спроса,_к.txt	5xYaeDIidjU	245	Ниши-и-маркетплейсы	Авито	Как работать и продвигаться внутри Авито: бизнес-инструменты, аналитика спроса, кейсы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-07-17__Комплексная_система_медицинского_маркетинга_шесть_опор_от_рекламы_до_повторных_в.txt	DeE6z3UyoV4	370	Ниши-и-маркетплейсы	Медицина-и-клиники	Комплексная система медицинского маркетинга: шесть опор от рекламы до повторных визитов, рост доходимости пациентов с 43% до 75–90%, расчёт LTV и реальной окупаемости
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2025-12-17__Анализ_ниши_и_запуск_новинок_на_Ozon,_контроль_запуска_через_РНП_TrueStats.txt	vDgfPruSPIU	2984	Ниши-и-маркетплейсы	Маркетплейсы-и-ритейл-медиа	Анализ ниши и запуск новинок на Ozon, контроль запуска через РНП TrueStats
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Ниши-и-маркетплейсы/2026-06-03__Мультиканальная_связка_для_автоподбора_импортных_авто_335_заявок_за_60_дней_в_пе.txt	-dMt6AhJ8eA	3193	Ниши-и-маркетплейсы	Авто-и-дилеры	Мультиканальная связка для автоподбора импортных авто: 335 заявок за 60 дней в перегретой нише, борьба с фродом, длинный лендинг с квизом, удержание клиента с высоким чеком
